instance_count	machine_type	slots	memory	data_size_MB	features	observations	iterations	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
12	r4.2xlarge	96	732000	14540	5	150000000	100	102	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	14540	5	150000000	100	102	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	14540	5	150000000	100	104	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	14540	5	150000000	100	104	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	14540	5	150000000	100	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	1	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	1	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	1	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	1	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	1	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	25	98	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	25	100	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	25	100	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	25	100	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	25	102	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	50	120	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	50	122	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	50	122	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	50	122	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	50	122	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	100	120	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	100	122	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	100	122	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	100	124	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19353	5	200000000	100	124	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	1	64	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	1	64	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	1	64	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	1	66	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	1	66	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	25	84	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	25	84	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	25	84	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	25	84	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	25	86	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	50	88	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	50	90	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	50	90	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	50	90	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	50	90	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	100	88	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	100	88	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	100	92	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	100	92	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	19558	10	100000000	100	92	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	1	78	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	1	80	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	1	80	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	1	80	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	1	80	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	25	112	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	25	112	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	25	114	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	25	114	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	25	114	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	50	138	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	50	140	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	50	140	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	50	140	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	50	140	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	100	140	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	100	140	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	100	140	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	100	140	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	24268	5	250000000	100	142	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	1	86	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	1	88	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	1	88	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	1	88	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	1	88	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	25	124	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	25	124	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	25	124	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	25	126	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	25	126	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	50	156	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	50	156	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	50	156	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	50	158	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	50	158	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	100	158	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	100	158	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	100	158	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	100	158	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29081	5	300000000	100	160	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	1	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	1	72	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	1	74	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	1	74	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	1	74	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	25	94	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	25	94	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	25	96	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	25	96	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	25	98	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	50	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	50	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	50	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	50	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	50	108	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	100	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	100	106	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	100	108	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	100	108	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	29593	15	100000000	100	108	0.621439738915361	0.699904926309755	0.683905823195575
12	m4.2xlarge	96	384000	19353	5	200000000	25	100	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19353	5	200000000	25	102	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19353	5	200000000	25	106	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19353	5	200000000	25	106	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	19353	5	200000000	25	106	0.73813508679461	0.917837907061713	0.817114731721182
12	r4.xlarge	48	366000	19353	5	200000000	25	152	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	366000	19353	5	200000000	25	154	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	366000	19353	5	200000000	25	154	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	366000	19353	5	200000000	25	156	0.621758403741034	0.91340066266808	0.680859830691666
12	r4.xlarge	48	366000	19353	5	200000000	25	156	0.621758403741034	0.91340066266808	0.680859830691666
