instance_count	machine_type	slots	memory	data_size_MB	line_length	lines	p_occurrence	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
12	m4.2xlarge	96	384000	17675	100	175000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.0	50	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.0	52	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.25	84	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.25	84	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.25	86	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.25	86	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.25	88	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.5	120	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.5	122	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.5	122	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.5	124	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.5	130	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.75	160	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.75	162	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.75	162	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.75	174	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	0.75	174	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	1.0	194	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	1.0	196	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	1.0	198	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	1.0	200	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	17675	100	175000000	1.0	202	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.0	48	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.0	50	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.0	50	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.0	50	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.25	90	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.25	90	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.25	92	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.25	94	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.25	96	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.5	134	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.5	134	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.5	136	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.5	138	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.5	140	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.75	172	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.75	174	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.75	176	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.75	178	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	0.75	178	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	1.0	216	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	1.0	220	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	1.0	220	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	1.0	222	0.73813508679461	0.917837907061713	0.817114731721182
12	m4.2xlarge	96	384000	20200	100	200000000	1.0	222	0.73813508679461	0.917837907061713	0.817114731721182
12	r4.2xlarge	96	732000	15150	100	150000000	0.5	100	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15150	100	150000000	0.5	102	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15150	100	150000000	0.5	104	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15150	100	150000000	0.5	104	0.621439738915361	0.699904926309755	0.683905823195575
12	r4.2xlarge	96	732000	15150	100	150000000	0.5	106	0.621439738915361	0.699904926309755	0.683905823195575
