instance_count	machine_type	slots	memory	data_size_MB	pages	uservisits	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
40	m4.large	80	320000	bigdata	120000000	5000000000	604	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	1200000	10000000	498	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	1200000	10000000	635	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	1200000	10000000	459	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	1200000	10000000	521	0.719976297083032	0.963352406209638	0.757775976316556
40	m4.large	80	320000	huge	1200000	10000000	533	0.719976297083032	0.963352406209638	0.757775976316556
40	r4.large	80	600000	bigdata	120000000	5000000000	430	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	bigdata	120000000	5000000000	408	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	bigdata	120000000	5000000000	339	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	bigdata	120000000	5000000000	375	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	bigdata	120000000	5000000000	399	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	1200000	10000000	342	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	1200000	10000000	344	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	1200000	10000000	364	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	1200000	10000000	389	0.626835516578723	1.0	0.670704216951795
40	r4.large	80	600000	huge	1200000	10000000	324	0.626835516578723	1.0	0.670704216951795
48	c4.large	96	144000	bigdata	120000000	5000000000	348	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	bigdata	120000000	5000000000	397	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	bigdata	120000000	5000000000	435	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	bigdata	120000000	5000000000	355	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	bigdata	120000000	5000000000	453	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	1200000	10000000	423	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	1200000	10000000	368	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	1200000	10000000	446	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	1200000	10000000	428	0.958215477247805	0.963738302503114	0.959066866763844
48	c4.large	96	144000	huge	1200000	10000000	461	0.958215477247805	0.963738302503114	0.959066866763844
48	m4.large	96	384000	bigdata	120000000	5000000000	507	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	bigdata	120000000	5000000000	453	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	bigdata	120000000	5000000000	482	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	bigdata	120000000	5000000000	486	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	bigdata	120000000	5000000000	429	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	1200000	10000000	477	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	1200000	10000000	543	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	1200000	10000000	601	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	1200000	10000000	433	0.719976297083032	0.963352406209638	0.757775976316556
48	m4.large	96	384000	huge	1200000	10000000	574	0.719976297083032	0.963352406209638	0.757775976316556
48	r4.large	96	720000	bigdata	120000000	5000000000	430	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	bigdata	120000000	5000000000	370	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	bigdata	120000000	5000000000	491	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	bigdata	120000000	5000000000	426	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	bigdata	120000000	5000000000	439	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	1200000	10000000	305	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	1200000	10000000	356	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	1200000	10000000	349	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	1200000	10000000	368	0.626835516578723	1.0	0.670704216951795
48	r4.large	96	720000	huge	1200000	10000000	336	0.626835516578723	1.0	0.670704216951795
