instance_count	machine_type	slots	memory	data_size_MB	examples	features	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
24	c4.large	48	72000	huge	10000	300000	1688	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	10000	300000	1545	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	10000	300000	1822	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	10000	300000	1534	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.large	48	72000	huge	10000	300000	1740	0.958215477247805	0.963738302503114	0.959066866763844
24	c4.xlarge	96	168000	bigdata	10000	700000	3434	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	10000	700000	3111	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	10000	700000	2674	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	10000	700000	2955	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	bigdata	10000	700000	2879	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	10000	300000	1658	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	10000	300000	1511	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	10000	300000	1885	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	10000	300000	2057	0.981580131098954	0.916863624781091	1.0
24	c4.xlarge	96	168000	huge	10000	300000	1834	0.981580131098954	0.916863624781091	1.0
24	m4.large	48	192000	bigdata	10000	700000	3084	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	10000	700000	2184	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	10000	700000	3028	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	10000	700000	2182	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	bigdata	10000	700000	2762	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	10000	300000	1806	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	10000	300000	1744	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	10000	300000	1860	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	10000	300000	1824	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.large	48	192000	huge	10000	300000	1712	0.719976297083032	0.963352406209638	0.757775976316556
24	m4.xlarge	96	384000	bigdata	10000	700000	2597	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	bigdata	10000	700000	2619	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	bigdata	10000	700000	2572	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	bigdata	10000	700000	2675	0.724716697086843	0.939577226630061	0.806717869741047
24	m4.xlarge	96	384000	bigdata	10000	700000	2320	0.724716697086843	0.939577226630061	0.806717869741047
